name,a,b,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_00001,1.6895751490562563,-0.28139788922513537,0.4420097413990507,0.4420176480852215,0.14305226814071548,0.09779359445461869,1.177640297460474
job_00011,1.0403365445794706,-0.02225845262283166,0.6993509690112509,0.41563501079042703,0.06177386693154435,0.05186024281257559,0.8502395105302789
job_00014,1.2456747830934125,-0.09259109389750347,0.4266333149373567,0.426634563323959,0.12138461056678021,0.07485538453906111,0.9778282016622486
job_00015,1.1548600014243107,-0.0666558523156665,0.412513003345424,0.4125180550322455,0.08974791671196587,0.064311742834767,0.9084778168272845
job_00026,0.5370061649324546,0.4220392306283021,0.48396125609824586,0.252055608470342,0.08952792862602411,0.05801018717162176,0.8299939204447535
job_00027,0.5194989867905583,0.4424353679087537,0.48004145295912415,0.24885185585349165,0.08535267127526351,0.05731619457178847,0.8371217262530686
job_00029,1.101030207608582,-0.02431792827908608,0.7112391386633479,0.4224840350626935,0.06707619453441822,0.05784709812504017,0.9135298443587208
job_00031,0.5332163550261514,0.46179084132982745,0.46367363761750063,0.23598611854965842,0.07487282044966694,0.05629499417053488,0.8593899746843394
job_00038,1.2756695770354207,-0.03817121507718549,0.7260182519147488,0.446032090196268,0.11772165248618875,0.08297343567893802,1.0869101405214796
job_00039,1.1354872978487247,2.959218934471601e-18,5.787825804198729,0.3977511961585981,0.06817402634865734,0.0641584239660312,0.9653900251477141
job_00040,0.9141325845851165,0.26709776996554657,0.5162037910778895,0.2749633277949088,0.103901834193849,0.07575697064694631,1.0182656744213465
job_00047,1.0692716542350251,-0.023994823384761832,0.6994584416496324,0.41788780053041114,0.06555220318433676,0.05269797670690128,0.8781267530408954
job_00048,1.2715257973578726,-0.03595008886260662,0.723141438398535,0.44339548683553465,0.11680747151871951,0.08181337733341738,1.0842113278584258
job_00049,1.1529652372493355,-0.02216459635642769,0.7039948946245977,0.4214829126388067,0.0798914848669395,0.06204960584105304,0.9684123886807863
job_00054,2.773055627475669,-0.6451646947483783,0.586156578190045,0.5861606448646929,0.20982763554745792,0.1439269778179697,1.8177635299910326
job_00065,1.3618870460855086,-0.18639271880045008,0.4629690842734524,0.46297072878866435,0.10283351964946784,0.07873954256621551,0.9961650540742011
job_00081,1.1629872782508361,-0.051709386920521655,0.4112080871393517,0.4112091774488647,0.08673609204632496,0.06471963086544713,0.936564095413972
job_00082,-0.23250993273354909,0.8808939694781834,0.39065822986134,0.18542098077732394,0.04250901034876949,0.034832992629597145,0.5716332388525966
job_00086,1.1452679854695929,-0.021356082503239705,0.6964005611045994,0.4165292335531654,0.08231399019131591,0.0623470083939091,0.9571840778792549
job_00087,2.8334558226228377,-0.6378143805434416,0.5819622887094055,0.581960301498539,0.21201947339245286,0.14911375100236762,1.8880235683259565
job_00093,1.3400139683099639,-0.134817918533654,0.42242455813667,0.42242326354603954,0.09403624147630711,0.07273661694483564,1.0116806999044912
job_00094,0.7513152073585341,0.2978463406106861,0.5139400738999561,0.27262076035225025,0.08024197967803445,0.06072140421115542,0.8970535563980733
job_00096,1.026869043838435,-0.03050879441888466,0.7162302446741687,0.4276043185552794,0.057989688697165746,0.05118182096315696,0.8334749179612642
job_00097,0.9835487470312295,-0.011314238995163501,0.7148905541407797,0.41640169631574514,0.05667215789676911,0.05218479576830532,0.8114627378551027
job_00098,0.9859678214955713,-0.03547681359938529,0.7311019950166349,0.43945029635342453,0.05445518882219956,0.04802536692452576,0.7955671523757339
